NOMBRE_ESTABLECIMIENTO,ROL_ESTABLECIMIENTO
ESC. PART. LUCILA GODOY ALCAYAGA,20042
CENTRO DE EDUCACION DE ADULTOS LEFXARV,20043
CTRO.EDUC.ADULTOS T.P. EL SEMBRADOR,20044
ESCUELA PART. MISS CLARA BRINCEFIELD,20046
CENTRO DE ESTUDIOS DE LAS COMUNICACIONES PARA EL TRABAJO,20047
COLEGIO SCOLE CREARE,20048
COMPLEJO EDUCACIONAL VICTORIA,20052
LICEO TECNICO PROFESIONAL HUALPIN,20053
ESCUELA GASPAR HUENCHUMAN,20054
CENTRO DE EDUC.I.ADUL.MIGUEL DE CERVANTES,20063
COLEGIO BICENTENARIO DE LA ARAUCANIA,20064
CENTRO DE ESTUDIOS Y CAPACITACION LIMITADA,20066
ESCUELA FRANCISO QUEREBAN,20067
ESCUELA PARTICULAR SAINT GEORGE,20068
ESCUELA PART. DE ADULTOS GETSEMANI,20070
ESCUELA PARTICULAR LA DEHESA,20071
CENTRO EDUC.INTEGRAL ADULTOS ACROPOLIS,20073
CAMBRIDGE COLLEGE PRIMAVERA,20074
CENTRO EDUC.INTEGRAL ADULTOS FUTURO,20078
ESCUELA PARTICULAR JUVENCIO VALLE,20080
ESCUELA PART.NUESTRA SENORA DEL ROSARIO,20082
ESCUELA PARTICULAR CHIHUIMPILLI,20084
COLEGIO GOLDEN SCHOOL,20085
ESCUELA ARCO IRIS,20087
ESCUELA POETISA GABRIELA MISTRAL,20088
C.E.I.A VILCUN,20089
COLEGIO LEONARDO DA VINCI SCHOOL,20090
COLEGIO PUMAHUE,20091
ESCUELA PARTICULAR LA ESPERANZA,20094
COLEGIO CAMILO HENRIQUEZ DE PEDREGOSO,20095
COLEGIO BETANIA,20096
ESCUELA ALIWEN DE LLAMUCO,20099
COLEGIO CONGREGACIÃN OLIVOS,20100
ESCUELA ESPECIAL HOSPITALARIA TEMUCO,20102
LICEO MUNICIPAL LUMACO,20103
COLEGIO LIDIA GONZALEZ BARRIGA,20108
ESCUELA BASICA PART VISTA HERMOSA,20113
LICEO AMERICO VESPUCIO,20114
ESCUELA LOS ALAMOS,20117
ESCUELA SANTA TERESITA DE IMPERIAL,20119
COLEGIO JOSE GIORDANO,20120
ESCUELA MUNICIPAL LOS ARRAYANES,20121
ESCUELA TRANI-TRANI,20122
LICEO TECN. PROF. FORESTAL PEHUEN,20127
ESCUELA GRACIA Y PAZ,20129
COLEGIO DE ADULTOS SOL DE AMERICA,20131
ESCUELA BASICA NINOS FELICES,20133
LICEO POLITECNICO LOS NOGALES,20136
COLEGIO INNOV-ARTE,20137
LICEO TECNOLOGICO MONTEMARIA,20139
ESCUELA PART. APRENDIENDO A VIVIR,20140
ESCUELA PARTICULAR EMANUEL,20141
ESCUELA PARTICULAR TRIPAHUE-ANTU,20142
ESCUELA PARTICULAR EL MIRADOR,20144
ESCUELA GOLDEN HOUSE,20145
ESCUELA PARTICULAR RENICO,20150
LICEO PARTICULAR DE ADULTOS HOREB,20151
ESCUELA PARTICULAR LA FORESTA,20152
COLEGIO PUCÃN,20153
ESCUELA BASICA ANTU RAYEN,20154
COLEGIO ALTAS CUMBRES,20158
LICEO PARTICULAR JAN COMENIUS,20159
ESCUELA PART. SUBVENCIONADA AMANCAY,20161
COLEGIO REINO DE SUECIA,20162
LICEO AGRICOLA SAN SEBASTIAN,20164
CHRISTIAN COLLEGE,20165
COLEGIO LIAHONA,20167
LICEO HUMANISTA CIENTIFICO BRAINSTORM,20173
LICEO JUAN PABLO II,20175
LICEO DE ADULTOS CAUTIN,20176
COLEGIO CAMPESTRE RAFAEL POMBO,20179
ESC.CRISTIANA DESARROLLO INTEGRAL,20180
COLEGIO SAINT PATRICK SCHOOL,20181
COLEGIO JUAN PABLO II,20182
LICEO SAN SEBASTIAN,20184
COLEGIO SAN MARCOS,20186
ESCUELA PARTICULAR NUEVO AMANECER,20187
COMPLEJO EDUCACIONAL MAQUEHUE,20193
COLEGIO INGLES MI MUNDO,20194
COLEGIO EDUCACION DE ADULTOS NAHUEL,20196
ESCUELA MUNICIPAL GABRIELA MISTRAL,20200
ESCUELA KUMUN NEWEN,20201
ESCUELA PARTICULAR SAN ALBERTO,20202
ESCUELA PARTICULAR HABIT-ART,20205
COLEGIO EDUC. DE ADULTOS NAHUEL,20208
COLEGIO RAITRAI DE PUCON,20209
COLEGIO HEBREO,20212
COLEGIO PEDRO DE VALDIVIA DE VILLARRICA,20213
COLEGIO DE EDUC. DE ADULTOS ANDES,20214
ESCUELA PARTICULAR SAN LEONARDO,20215
ESCUELA PART. TEMUCO COLLEGE,20218
COLEGIO ADENAUER,20219
ESCUELA PARTICULAR INALKO,20222
COLEGIO NEWHARVEST,20226
COLEGIO JUAN PABLO II,20227
LICEO PARTICULAR SAN ROQUE,20230
COLEGIO DE EDUCACION DE ADULTOS HORIZONTE,20231
COLEGIO DE ADULTOS INAPEWMA,20232
GEORGE CHAYTOR ENGLISH COLLEGE,20235
COLEGIO DE ADULTOS RAYENCO,20244
COLEGIO DE ADULTOS TRINIDAD,20245
LICEO MUNICIPAL TROVOLHUE,20248
LICEO CUMBRES DE LABRANZA,20258
ESCUELA SAN MIGUEL DE IMPERIALITO,20259
COLEGIO FILADELFIA,20260
COLEGIO DE EDUCACION ADULTOS CORDILLERA,20261
COLEGIO JUAN XXIII,20263
COLEGIO LOS ROBLES,20265
LICEO BICENTENARIO DE TEMUCO,20266
COLEGIO DE ADULTOS HACIA UN NUEVO HORIZONTE,20270
COLEGIO FOR LIFE,20274
ESCUELA ESPECIAL HOSPITALARIA SAN EXPEDITO,20277
ESCUELA ESPECIAL HOSPITALARIA REVIVIR,20278
COLEGIO INTERCULTURAL CERRO LONCOCHE,20279
COLEGIO ARRAYAN,20281
COLEGIO CUMBRE DE SAN RAMON,20282
COLEGIO EMANUEL,20285
ESCUELA NUEVOS COPIHUES,20289
COLEGIO THE FOREST SCHOOL,20290
ESCUELA NUEVO AMANECER DE QUILACO,20297
COLEGIO PUENTE MAIPO,20298
"ESCUELA BASICA NÂ°2459, FRANCISCO VARELA",20299
COLEGIO DIEGO THOMPSON,20300
COLEGIO MONTAHUE,20307
COLEGIO ALTERRA,20308
COLEGIO DE ADULTOS PULMAHUE,20310
COLEGIO HUINGANAL,20311
CENTRO EDUCACIONAL INTEGRADA DE ADULTOS ALTAZOR,20316
ALTOS DEL HUERTO,20324
COLEGIO DE ADULTOS SU SANTIDAD JUAN PABLO II,20326
ESCUELA BASICA NÂ° 2464 `COLEGIO BASICO INTEGRADO PADRE PIO`,20329
INSTITUTO RAILEF,20330
C.E.I.A. AMIGOS DEL PADRE HURTADO,20347
NORTH CROSS SCHOOL,20348
COLEGIO BUEN PASTOR,20352
COLEGIO DE JOVENES Y ADULTOS BALMACEDA,20356
INSTITUTO  PARA  ADULTOS COSTEAU,20359
COLEGIO TRAPANANDA,20361
COLEGIO AYELEN,20364
CENTRO DE EDUCACION DE ADULTOS LA SERENA,20369
COLEGIO NUEVA ALERCE,20376
ESCUELA BASICA RENACER,20378
COLEGIO HOSPITAL SALVADOR DE VALPARAISO,20388
COLEGIO CIELOS DEL VALLE,20390
COLEGIO SAN PABLO,20392
CENTRO DE EDUCACION INTEGRADA DE ADULTOS POETA ALFONSO MORA,20393
COLEGIO DE ADULTOS ANDRES BELLO,20395
COLEGIO EDUCAADULTOS CONCHALI,20399
COLEGIO KIMEN MONTESSORI,20400
"ESCUELA BASICA NÂ° 2468, RONALDO MUÃOZ GIBBS",20401
ESCUELA DEL CARIÃO KIMELTUWE,20402
ESCUELA DEL CARIÃO SAINT CHRISTIAN,20404
CENTRO DE EDUCACION INTEGRADA DE ADULTOS MONSEÃOR ALFREDO SILVA SANTIAGO,20406
ESCUELA HOSPITALARIA PUERTO MONTT,20409
COLEGIO GENESIS,20410
CENTRO DE EDUCACION DE ADULTOS ANDRES BELLO,20411
ESCUELA ESPECIAL DE LENGUAJE Y ESCUELA BASICA MY COLLEGE,20424
ESCUELA BASICA NÂ° 2469 COLEGIO NEHUEN,20426
ESCUELA BASICA ÃIPAS,20427
COLEGIO CALASANZ KURAREWE,20435
COLEGIO  ALONSO  DE  CORDOVA,20436
LICEO DOCTOR JUAN VERDAGUER PLANAS,20440
ESCUELA BASICA NÂ°2474 COLEGIO CABO DE HORNOS,20441
ESCUELA PREMILITAR SARGENTO JUAN DE DIOS ALDEA FONSECA,20442
INSTITUTO DE EDUCACIÃN DE ADULTOS ACONCAGUA,20443
"ESCUELA BÃSICA NÂ°2477, COLEGIO WESTON ACADEMY EN VALLE GRANDE",20445
ESCUELA BÃSICA NÂ°209 COLEGIO SANTA CLAUDIA,20449
COLEGIO DE EDUCACION DE ADULTOS PAULO FREIRE,20452
COLEGIO LA MISION MOSTAZAL,20460
COLEGIO TECNICO PROFESIONAL SAN ESTEBAN,20461
COLEGIO DE ADULTOS PABLO NERUDA DE TALCA,20466
CENTRO DE EDUCACION INTEGRAL DE ADULTOS PAIHUEN DE VICUÃA,20469
CENTRO DE EDUCACION INTERGRADA DE ADULTOS ICADE,20470
COLEGIO VIRGINIA SUBERCASEAUX,20474
ESCUELA BÃSICA NÂ°208 ACADEMIA POLIVALENTE DE FORMACIÃN MILITAR GENERAL JOSE MIGUEL CARRERA,20475
COLEGIO TALCA,20477
COLEGIO TÃCNICO INDUSTRIAL DON BOSCO - CALAMA,20478
AULA HOSPITALARIA SAN SEBASTIAN DE IQUIQUE,20484
COLEGIO CIMA,20489
CENTRO DE EDUCACION INTEGRAL DE ADULTOS `RENACER`,20494
INSTITUTO TABANCURA,20495
COLEGIO PARA ADULTOS `CARPE DIEM`,20498
COLEGIO TRICAHUE,20500
"ESCUELA BÃSICA NÂ°2484, COLEGIO PUMAHUE CHICAUMA",20502
CEIA ADOLFO PEREZ ESQUIVEL,20503
AULA HOSPITALARIA DE COQUIMBO,20505
ESCUELA HOSPITALARIA DE ANCUD,20506
ESCUELA BASICA NÂ° 2485 COLEGIO CREE CERRO NAVIA,20507
COLEGIO VILLA CARTAGO,20508
COLEGIO EDUCAD LO ESPEJO,20509
COLEGIO  EDUCAR ADULTOS  RECOLETA,20510
AMAZING GRACE ENGLISH SCHOOL - PEÃUELAS,20513
COLEGIO PIU AVANTI,20517
COLEGIO CIENTIFICO HUMANISTA ALVARO COVARRUBIAS,20519
COLEGIO SAN MARCOS DE ANTOFAGASTA,20520
ENGLISH COLLEGE LOS RÃOS,20567
ESCUELA REMIGIO AGURTO FUENTES DE PARRAL,20600
COLEGIO TERRAVIDA,20601
ESCUELA HOSPITALARIA PADRE HURTADO,20631
ESCUELA HOSPITALARIA DOCTORA ELOISA DIAZ INSUNZA,20663
ANTOFAGASTA GREENHILL SCHOOL,20665
COLEGIO ARTISTICO SANTA CECILIA,22007
COLEGIO SANTA MARIA,22009
COLEGIO CHILOE,22010
LICEO PUNTA DE RIELES,22012
ESCUELA ESPECIAL N.316 LOS CIRUELILLOS,22013
COLEGIO BAQUEDANO,22014
ESCUELA PARTICULAR CARRAN CHICO,22016
ESCUELA PARTICULAR N. 320 ADVENTISTA,22019
LICEO LAS AMERICAS,22021
LICEO IGNACIO CARRERA PINTO,22022
LICEO AGRICOLA RADIO 24,22024
ESCUELA PARTICULAR SAN MIGUEL,22025
LICEO HORNOPIREN,22027
COLEGIO STAR COLLEGE,22029
CENTRO EDUCACIONAL PAZ Y AMOR,22041
ESCUELA RURAL CHANGUE,22048
ESCUELA PARTICULAR N.322,22049
LICEO BENJAMIN MUÃOZ GAMERO,22050
LICEO AGRICOLA SAN JAVIER,22062
COLEGIO SAN FRANCISCO DE ASIS,22065
CENTRO DE EDUCACION DE ADULTOS PAULO FREIRE,22066
ESCUELA RURAL ACUY,22072
ESCUELA PARTICULAR LLAQUITO,22077
ESCUELA BASICA ALMIRANTE JUAN JOSE LATORRE,22083
LICEO POLITECNICO ANTULAFKEN,22084
LICEO RURAL LAS QUEMAS,22086
C.E.I.A. SALOMON FUENTES MARTINEZ,22089
ESCUELA PARTICULAR LOS HALCONES,22092
ESCUELA BASICA SAN LUIS,22093
COLEGIO WANELEN WE,22094
ESCUELA PARTICULAR EL HUIRO,22095
ESCUELA PARTICULAR JUANITA FERNANDEZ SOLAR,22096
LICEO AGROPECUARIO Y FORESTAL LIPINGUE,22097
ESCUELA RURAL INIO,22098
ESCUELA RURAL EL VARAL,22100
ESCUELA BASICA FRESIA,22105
ESCUELA PARTICULAR MALIHUE,22111
ESCUELA RURAL PUNTA WHITE,22112
LICEO FRAY PABLO DE ROYO,22113
LICEO PREMILITAR HÃROES DE LA CONCEPCIÃN,22114
ESCUELA PARTICULAR COMUY,22125
ESCUELA ALLA-KINTUY,22130
ESCUELA RURAL BONIFACIO,22134
ESCUELA RURAL EL TIGRE,22138
LICEO IND.ING.RICARDO FENNER R.,22140
ESCUELA RURAL BLANCHARD,22142
COLEGIO PUERTO VARAS,22144
ESCUELA RURAL EL MIRADOR,22145
COLEGIO ABRAHAM LINCOLN,22146
ESCUELA PART. EL PARQUE PONHUIPA,22148
LICEO AGRICOLA DE ANCUD,22151
ESCUELA PARTICULAR ESTRELLA SOLITARIA,22153
COLEGIO CARPE DIEM,22155
ESCUELA PARTICULAR EL PRADO,22158
ESCUELA PARTICULAR EL MINERO,22159
MARTIN LUTHER KING COLLEGE,22160
ESCUELA PARTICULAR PUILE,22162
ESCUELA PARTICULAR MARANATA,22165
ESCUELA PARTICULAR OROMO DE LA PIEDRA,22174
ESCUELA PABLO NERUDA,22175
ESCUELA PADRE HURTADO,22176
COLEGIO SAN LUIS DE ALBA,22177
ESCUELA PART.HUMBERTO HERNANDEZ,22180
ESCUELA PARTICULAR RALUYA,22181
ESCUELA PARTICULAR RUBEN BASTIDAS,22184
ESC. PART. CONDE DE LEMU,22186
LICEO MANUEL BAQUEDANO,22187
CENTRO EDUCACION ADULTOS ANDRES BELLO,22188
LICEO SAN FRANCISCO,22189
COLEGIO EMPRENDER OSORNO,22191
COLEGIO CATOLICO BEATO FEDERICO OZANAZ,22192
ESCUELA PARTICULAR CUFEO ALTO,22194
COLEGIO CRISTIANO BETESDA,22195
COLEGIO QUELLON,22196
INSTITUTO DEL PACIFICO,22200
COLEGIO LACUY,22203
ESCUELA PARTICULAR SAN SEBASTIAN,22207
ESCUELA RURAL EL LLOLLE,22209
CENTRO EDUCACIONAL SAN ANDRES,22210
COLEGIO CAHUALA INSULAR,22211
ESCUELA RURAL PIEDRA LILE,22214
COLEGIO PUFUDI,22218
ESCUELA SANTA CECILIA,22219
COLEGIO FRANCISCO COLOANE,22220
ESCUELA FRAY LEONARDO,22221
CENTRO EDUCACIONAL LOS CARRERA,22223
COLEGIO PROYECCION SIGLO XXI,22224
ESC. PARTICULAR CHAQUIAN,22225
COLEGIO LAURA VICUNA,22226
ESCUELA PARTICULAR AYELEN,22228
ESCUELA BASICA LICARAYEN,22229
COLEGIO JUAN XXIII,22230
COLEGIO DOMUS MATER,22231
COLEGIO SAN VICENTE DE PAUL,22234
BLAS PASCAL SCHOOL,22236
ESCUELA PARTICULAR ESMERALDA,22244
ESCUELA PARTICULAR NUEVO MILENIO,22245
COLEGIO SHADDAI,22246
INSTITUTO ALEMAN PURRANQUE,22248
ESCUELA PARTICULAR PROFESOR JOSE VELASQUEZ VARGAS,22253
COLEGIO ADOLFO KOLPING,22255
ESCUELA PARTICULAR PORVENIR,22257
ESCUELA PARTICULAR SOL NACIENTE,22258
COLEGIO SANTA ANA,22260
ESCUELA PARTICULAR PABLO NERUDA,22261
COLEGIO SAN CRISTOBAL,22262
COLEGIO SAN MARCOS,22263
GREEN COUNTRY SCHOOL,22265
ESCUELA HERMINDA JARAMILLO QUINTANA,22267
ESCUELA PARTICULAR GABRIELA MISTRAL,22268
ESCUELA PARTICULAR TRAFUN CHICO,22269
COLEGIO DE NIÃAS NUESTRA SEÃORA DE LOURDES,22270
COLEGIO LUIS PASTEUR,22271
COLEGIO PARTICULAR GRACIA PAZ,22275
LICEO DE ADULTOS CRECER OSORNO,22276
COLEGIO NACIONAL DE LA UNION,22277
ESCUELA PARTICULAR ALONSO DE ERCILLA,22280
COLEGIO SAN MIGUEL,22283
ESCUELA PARTICULAR HUALINTO,22284
COLEGIO KIMEL,22291
ESCUELA PARTICULAR LA BARRA,22292
CORPORACION DE EDUCACION LA ARAUCANA,22296
COLEGIO PUERTO MONTT,22306
CENTRO DE EDUCACION DE ADULTOS QUELLON,22307
COLEGIO INGLÃS MABEL CONDEMARÃN,22309
ESCUELA RURAL YERBAS BUENAS,22310
ESCUELA HUILLON,22312
COLEGIO CARDENAL RAUL SILVA HENRIQUEZ,22313
COLEGIO SAN ANTONIO,22317
COLEGIO PRINCIPE DE ASTURIAS,22319
DHARMA COLLEGE,22322
ESCUELA PARTICULAR LA POZA,22323
ESCUELA PARTICULAR CHOVI-SAN JUAN,22325
COLEGIO GABRIELA MISTRAL,22327
CENTRO EDUCACIONAL SAN AGUSTIN,22330
ESCUELA FRANCIA,22333
ESCUELA PARTICULAR EL ARRAYAN,22334
ESCUELA PARTICULAR LOS CASTANOS,22337
ESCUELA PARTICULAR PEDERNAL ALTO,22338
COLEGIO GHANDI,22339
ESCUELA PARTICULAR EL COPIHUE,22340
ESCUELA PARTICULAR DELIA DOMINGUEZ,22342
COLEGIO SAN SEBASTIAN,22343
ESCUELA PARTICULAR SANTA ROSA,22346
ESCUELA PARTICULAR SAGRADO CORAZON,22348
ESCUELA PARTICULAR SICHAHUE,22349
INSTITUTO INMACULADA CONCEPCION,22351
ESCUELA PARTICULAR EL DESPERTAR,22352
ESCUELA PARTICULAR TRULLUN MAPU,22353
ESCUELA EL MAITEN,22354
COLEGIO SAN ANDRES,22355
COLEGIO PAIDEIA,22356
COLEGIO INGLES,22358
COLEGIO PARTICULAR ANTARES DE ALERCE,22361
COLEGIO ROBERT PACE,22366
ESCUELA PARTICULAR BOSQUE VERDE,22367
COMPLEJO EDUCACIONAL SAN CRESCENTE,22372
ESCUELA PARTICULAR MILLARAY,22373
INSTITUTO TECNOLOGICO DEL SUR,22374
ESCUELA PARTICULAR ALLA MAPU,22375
ESCUELA BASICA SECTOR ORIENTE,22380
ESCUELA PARTICULAR ROSALIA OJEDA SANCHEZ,22383
CENTRO DE EDUC. DE ADULTOS SANDROCK,22388
ESCUELA PARTICULAR CANDELARIA,22390
ESCUELA PARTICULAR LA COLONIA,22396
COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,22397
COLEGIO ALIWEN,22398
ESCUELA PARTICULAR DOLLINCO,22400
CENTRO DE EDUCACION DE ADULTOS ESMERALDA,22401
ESCUELA DE CULTURA Y DIFUSION ARTISTICA FRIDOLINA BARRIENTOS CANOBRA,22403
CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES,22405
ESCUELA PARTICULAR JEAN PIAGET,22408
COLEGIO CREACION OSORNO,22410
COLEGIO TENAUN ALTO,22413
ESCUELA PAMPA RIOS,22414
INST. SUPERIOR DE ADMINISTRACION Y TURISMO,22415
ESCUELA PARTICULAR SAN PIO DE PIELTRECINA,22417
ESCUELA BASICA KIMUN LAWAL,22418
ESCUELA PADRE ALBERTO HURTADO,22419
ESCUELA NUEVA PENSYLVANIA,22420
ESCUELA PARTICULAR CURAMO,22425
ESCUELA PARTICULAR EMMANUEL,22427
ESCUELA PADRE LUIS BELTRAN,22428
ESCUELA PARTICULAR WE LIWEN,22429
COLEGIO CRECER,22430
ESCUELA PARTICULAR PUERTO ESPERANZA,22433
COLEGIO DOMINGO SANTA MARIA,22434
THE MISSION COLLEGE,22436
COLEGIO TERRA NOVA,22439
ESCUELA LLEQUEN,22444
CENTRO DE EDUC. DE ADULTOS ELIER,22445
CENT.EDUC.INTEG.ADULTOS PROFASOC,22446
ESCUELA PARTICULAR EL CARDO,22448
ESCUELA PARTICULAR LA PRADERA,22451
COLEGIO MOUNTAIN GREEN SCHOOL,22452
COLEGIO SAN PABLO,22456
COLEGIO CELIPRAS RIO BUENO,22458
COLEGIO LAICO VALDIVIA,22459
COLEGIO NUEVO HORIZONTE,22461
COLEGIO BERNARDO FELMER NIKLITSCHEK,22462
LICEO POLIVALENTE DALCAHUE,22464
LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN,22466
COLEGIO LAFQUEN MONTESSORI PUERTO MONTT,22467
INSTITUTO APRENDER,22473
INSTITUTO APRENDER,22475
COLEGIO SAN JOSE,22476
COLEGIO VENCEDOR,22478
COLEGIO LOS ALERCES,22480
CENTRO EDUCACIONAL AMANCAY,22482
LICEO BICENTENARIO DE EXCELENCIA ALTAMIRA,22483
COLEGIO DE ADULTOS PUDETO,22485
ESCUELA SAN FRANCISCO DE LLENEHUE,22486
ESCUELA PARTICULAR RAYEN QUITRAL,22489
ESCUELA PARTICULAR TICALHUE,22492
ESCUELA VICENTE PEREZ ROSALES,22493
LICEO TECNICO PROFESIONAL AGRICOLA MARITIMO BOSQUE NATIVO,22494
COLEGIO PARTICULAR CARDENAL RAUL SILVA HENRIQ,22495
CENTRO EDUCACIONAL SAN NICOLAS,22496
INSTITUTO INGLES ANTUQUENU,22499
COLEGIO AGUILAS DEL SUR,22503
LICEO FRANCISCO COLOANE,22504
COLEGIO CHARLES DARWIN DE ANCUD,22505
COLEGIO PUMAHUE,22506
ESCUELA ALEMANIA,22509
CENTRO INTEGRAL DE ADULTOS TREUCANCHE,22514
INSTITUTO CRISTIANO GRACIA Y PAZ,22516
C.E.I.A COMUNIDAD COLLICO,22517
COLEGIO MIRADOR DEL LAGO,22519
COLEGIO SAN MARTIN DE LAS LOMAS,22522
COLEGIO SUR EDUCA OSORNO,22523
CENTRO EDUCACIONAL SAN SEBASTIAN,22527
ESCUELA CLAUDIO ARRAU LEON,22531
ESCUELA EL BOSQUE,22532
COLEGIO MON MAPU,22533
ESCUELA TERESA DE LOS ANDES,22535
CENTRO EDUCACIONAL SAN SEBASTIAN DE ANCUD,22536
COLEGIO FRANCISCA BELEN,22537
ESCUELA JOSE MANUEL BALMACEDA,22539
INSTITUTO ITALIA DE VALDIVIA,22540
COLEGIO SAN ALBERTO HURTADO,22542
LICEO COMERCIAL MIRAMAR,22543
LICEO POLIVALENTE BENJAMIN VICUÃA MACKENNA,22544
INSTITUTO CECAL SUR,22545
GREEN COLLEGE,22546
ESCUELA PARTICULAR EVANGELICA MONTE SINAI,22548
CENTRO DE EDUCACIÃN INTEGRAL DE ADULTOS NUEVO HORIZONTE,22549
LICEO TECNICO PROFESIONAL GABRIELA MISTRAL,22551
ESCUELA PARTICULAR SAGRADA FAMILIA,22552
INSTITUTO TÃCNICO FORJADORES DE ALERCE,22553
ESCUELA BASICA SAN CARLOS DE CHONCHI,22554
ESCUELA PARTICULAR COLONIA DEGAÃ,22556
ESCUELA NUEVA COLLILELFU,22558
INSTITUTO GARDEN COLLEGE,22559
COLEGIO COLONOS DE ALERCE,22560
COLEGIO ESTRELLA DE BELEN,22561
LICEO TECNICO ADOLFO MATTHEI,22564
COLEGIO EL PILAR,22565
ESCUELA PARTICULAR BICENTENARIO,22566
COLEGIO RAICES DE LEMUY,22581
ESCUELA PARTICULAR MI FUTURO,22584
COLEGIO CRISTIANO BELEN,22588
CENTRO INCLUSIVO DE PARVULOS INALUN,22596
LICEO TECNICO PROFESIONAL SAN JOSE,22597
SAINT PAUL COLLEGE,22602
INSTITUTO APRENDER,22604
ESCUELA INTEGRADA JUAN PABLO II,22606
COLEGIO EL LABRADOR,22608
COLEGIO CHILENO NORTEAMERICANO,22609
ESCUELA PARTICULAR NIDO DE CISNES,22610
CENTRO EDUCACIONAL GARYES,22612
ESCUELA PARTICULAR CRECER,22613
ESCUELA PARTICULAR OMILEN ANTU,22615
COLEGIO MOZART,22616
ESCUELA PARTICULAR ANTUMAPU,22620
COLEGIO CALBUCO,22621
COLEGIO AYELEN,22623
COLEGIO DE ADULTOS BONILLA,22624
INSTITUTO POLITECNICO,22626
HAMPTON COLLEGE,22627
COLEGIO LOS CONQUISTADORES,22629
LICEO TEC. PROF. DE ADULTOS CORESOL DE VALDIV,22633
INSTITUTO PRINCIPE DE ASTURIAS,22634
C.E.I.A. ARTURO PRAT,22637
LICEO TECNICO PROFESIONAL DE ADULTOS CORESOL DE PUERTO MONTT,22638
ESCUELA HOSPITALARIA VALDIVIA,22639
COLEGIO SAGRADA FAMILIA,22641
ROYAL SCHOOL,22646
ESCUELA PROFESORA ELIANA TRIVIÃO MARQUEZ,22650
LICEO CARELMAPU,22655
COLEGIO LLACOLEN,22656
COLEGIO PARTICULAR GOLETA ANCUD,22657
CENTRO EDUCACIONAL EMANUEL,22658
COLEGIO MONTE VERDE,22663
LICEO POLITECNICO MIRASOL,22664
CENTRO EDUCACIONAL AMADOR CARDENAS PAREDES,22668
COLEGIO FRANCISCO HERNANDEZ ORTIZ,22671
COLEGIO ALTAS CUMBRES,22672
LICEO POLIVALENTE DE QUEILEN,22674
ESCUELA PARTICULAR SAN BENITO,22685
ESCUELA BASICA LAS CAMELIAS,22686
COLEGIO BOSQUES DE ALERCE,22688
COLEGIO AYTUE,22690
LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARRO,22691
PATAGONIA COLLEGE,22692
INSTITUTO TECNICO ALERCE CORDILLERA,22702
COLEGIO GILGAL,22707
COLEGIO SAN LUCAS DE VALDIVIA,22738
GARDEN COLLEGE,22743
CENTRO EDUCATIVO SAGRADO CORAZON DE JESUS,22747
ESCUELA PARTICULAR COUNTRY SCHOOL,22749
LICEO POLITEC.WERNER GROB STOLZENBACH,22752
ESCUELA PARTICULAR ADONAI,22753
LICEO TCO. PROF. DE RIO BUENO,22755
COLEGIO AUSTRAL LANCO,22756
COMPLEJO EDUCACIONAL IGNAO,22758
MASTER COLLEGE,22759
C.E.I.O.D. E INTERVENCION N.E.E.,22766
LICEO AUSTRAL LORD COCHRANE,24201
LICEO RAUL BROUSSAIN CAMPINO,24203
LICEO ARTURO PRAT CHACON,24204
CENTRO INTEGRAL DE EDUCACIÃN ALBORADA,24206
LICEO SAN JOSE U.R.,24207
COLEGIO SAGRADA FAMILIA,24209
ESC. PART.MADRE DE LA DIVINA PROVIDENCIA,24210
COLEGIO ALIANZA AUSTRAL DE COYHAIQUE,24212
COLEGIO SANTA TERESA DE LOS ANDES,24213
ESCUELA ALTAMIRA DE COYHAIQUE,24214
CENTRO DE EDUCACION INTEGRADA DE ADULTOS,24215
ESCUELA BASICA DE CHILE CHICO,24216
ESC.NUESTRA SRA DE LA DIVINA PROVIDENCIA,24218
ESCUELA ANEXA INDEPENDENCIA,24220
COLEGIO ANTOINE DE SAINT EXUPERY,24224
COLEGIO EL CAMINO DE LA FUENTE,24226
ESCUELA LITORAL AUSTRAL,24229
COLEGIO KALEM,24230
COLEGIO DIEGO PORTALES,24231
LICEO FRANCISCO XAVIER BUTINA,24233
COLEGIO INGLES COYHAIQUE,24234
COLEGIO CAMPO DE HIELO,24236
CEIA JOSEFINA MENDEZ E.I.R.L.,24237
CENTRO DE ESTUDIOS PATAGONIA LTDA,24238
LICEO BICENTENARIO ALTOS DEL MACKAY,24240
CENTRODE ESTUDIOS PATAGONIA DE AYSEN,24241
COLEGIO CRISTIANO SEMBRADORES,24243
LICEO GABRIELA MISTRAL,24300
ESCUELA GENERAL MANUEL BULNES P.,24302
LICEO NOBELIUS,24303
COLEGIO PIERRE FAURE,24305
LICEO JUAN BAUTISTA CONTARDI,24307
COLEGIO FRANCES,24311
ESCUELA VILLA LAS NIEVES,24313
COLEGIO CRUZ DEL SUR,24314
LICEO POLITEC.CARDENAL RAUL SILVA HENRIQUEZ,24316
COLEGIO PUERTO NATALES,24317
ESCUELA PADRE ALBERTO HURTADO CRUCHAGA,24318
COLEGIO PUNTA ARENAS,24319
