,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
6701,LEONARDO DA VINCI,5.587223974763408,2002
4746,"ESCUELA PARTICULAR NÂº196 ""CASCAJAL""",5.587179487179488,2002
2104,ERNESTO WILHEM,5.586956521739131,2002
26,ABET,5.586836027713626,2002
5503,"ESCUELA RURAL ""LOS LINARES DE CASMA""",5.586826347305389,2002
8618,SENDERO DEL SABER,5.5868131868131865,2002
2041,EL QUILLAY,5.586666666666667,2002
2480,ESC. DOMINGO MANCILLA,5.586666666666667,2002
2630,ESC. JUAN MANUEL MEZA,5.586666666666667,2002
6324,INSTITUTO CAMILO HENRIQUEZ,5.586363636363636,2002
7896,PASO DEL SOLDADO,5.586206896551724,2002
2628,ESC. JUAN LUIS SANFUENTES,5.585880527540729,2002
8381,SAN FRANCISCO DE QUIFO,5.585714285714286,2002
5059,"ESCUELA RURAL ""ARQUILHUE""",5.585714285714286,2002
6523,JUAN MOYA MORALES,5.585687382297552,2002
3174,"ESCUELA ""BERNARDO PHILIPPI""",5.585530546623794,2002
3756,ESCUELA BASICA PEDRO DE VALDIVIA,5.585517241379311,2002
4045,ESCUELA EL CRISOL,5.58550185873606,2002
7611,MANUEL J. IRARRAZAVAL,5.585099337748344,2002
2724,ESC. MAITENCILLO,5.585024154589371,2002
7109,LICEO MAURICIO HOLCHSCHILD DEL CEAT,5.584966442953021,2002
4150,ESCUELA FRANCISCO JAVIER KRUGER,5.584951456310679,2002
5874,ESCUELA SAN HERNAN,5.584831460674158,2002
864,COLEGIO ALCANTARA,5.584684684684684,2002
2099,ENTRE RIOS,5.584615384615385,2002
172,ANIBAL PINTO,5.5843750000000005,2002
362,CALETA LENGA,5.584313725490197,2002
2756,ESC. MAURICIO LETELIER LETELIER,5.584210526315789,2002
4157,ESCUELA FUNDICION PAIPOTE,5.58391167192429,2002
3958,ESCUELA D N.406,5.5836734693877546,2002
6799,"LICEO ""RECTOR ARMANDO ROBLES RIVERA""",5.583531053733426,2002
38,ADVENTISTA LA CISTERNA,5.583428571428572,2002
5172,"ESCUELA RURAL ""COIHUINCO""",5.583333333333333,2002
1887,DAGOBERTO GODOY,5.583333333333333,2002
4500,ESCUELA NILAHUE BARAHONA,5.583333333333333,2002
4039,ESCUELA EL CAÃON,5.583221476510067,2002
6550,KIMELTUN,5.583098591549295,2002
51,AGUAS Y GAVIOTAS,5.58259493670886,2002
3979,ESCUELA DE CHOLQUI,5.582456140350877,2002
6305,INST.COM.MARITIMO PACIFICO SUR,5.582213114754098,2002
7903,PATRICIO LINCH,5.582089552238806,2002
3308,ESCUELA AMELIA GOGOY,5.581981981981982,2002
5665,"ESCUELA RURAL ""PUNUCAPA""",5.581818181818182,2002
6506,JUAN ARIAS MANSILLA,5.581818181818181,2002
8776,VALLE DEL INCA D-144,5.581485849056604,2002
5712,"ESCUELA RURAL ""REHUEICO""",5.5814814814814815,2002
4993,ESCUELA REPUBLICA DEL BRASIL,5.58144208037825,2002
8296,SAGRADO CORAZON DE JESUS,5.5813930348258705,2002
3564,ESCUELA BASICA GASPAR CABRALES,5.58135593220339,2002
6254,IGNACIO SERRANO,5.581322957198444,2002
8779,VALLE NONGUEN,5.58125,2002
7452,LOS ALTOS DE MIRAFLORES,5.5810344827586205,2002
776,COLCURA,5.58093220338983,2002
5431,"ESCUELA RURAL ""LA PICADA""",5.5807692307692305,2002
8851,VIRGEN DE LA CANDELARIA,5.5807692307692305,2002
2313,ESC. BAS. REP. DE FRANCIA,5.5806142034548945,2002
523,CENTRO EDUC INFANTIL LUIS GALDAMEZ,5.580597014925373,2002
3877,ESCUELA CARACHILLA,5.580357142857143,2002
8498,SANTA CLARA DE CHACAYAL,5.580295566502463,2002
6754,LICARAYEN,5.58012048192771,2002
6404,INSTITUTO SAN SEBASTIAN BASICO,5.580108499095841,2002
2836,ESC. PEDRO ANTONIO TEJOS,5.58,2002
8834,VILLA SAN PABLO,5.58,2002
3424,ESCUELA BASICA CAUPOLICAN,5.58,2002
7302,LICEO SAN IGNACIO DE EMPEDRADO,5.58,2002
876,COLEGIO ALEXANDER FLEMING,5.579856115107914,2002
8651,TAJAMAR,5.579747899159663,2002
4455,ESCUELA MOLCO ALTO,5.579365079365079,2002
6356,INSTITUTO EINSTEIN,5.579245283018868,2002
3326,ESCUELA ARTURO PEREZ CANTO,5.579174147217235,2002
1390,COLEGIO OBISPO ALVEAR,5.579025423728814,2002
1759,COME WEALTH SCHOOL,5.578982300884955,2002
3037,ESC.BASICA CAPITAN IGNACIO CARRERA PINT,5.578915662650602,2002
5464,"ESCUELA RURAL ""LINEA SIN NOMBRE""",5.578787878787878,2002
7265,LICEO PROFESIONAL ABDON CIFUENTES,5.578726833199033,2002
2084,ELVIRA SANTA CRUZ,5.578515007898893,2002
885,COLEGIO ALONSO DE QUINTERO,5.578504672897196,2002
8426,SAN LORENZO,5.578367748279253,2002
2458,ESC. COSTA BLANCA,5.578225806451614,2002
2959,ESC. SUBTTE. ARTURO PEREZ C.,5.578181818181818,2002
8502,SANTA CRUZ DE LARQUI,5.57798796216681,2002
4939,ESCUELA PULPICA,5.5777777777777775,2002
325,BUREO,5.577551020408164,2002
636,CHALLUPEN ALTO,5.577272727272727,2002
5167,"ESCUELA RURAL ""COCAUQUE""",5.576923076923077,2002
5029,"ESCUELA RURAL ""ADMINISTRACION RUPANCO""",5.576804123711341,2002
5003,ESCUELA RINCON DE LAS CHILCAS,5.576470588235294,2002
3604,ESCUELA BASICA JUAN ANTONIO RIOS,5.576119402985075,2002
3602,ESCUELA BASICA JOSE SANTOS OSSA,5.576106194690266,2002
3227,"ESCUELA ""LUIS URIBE DIAZ""",5.575779162956367,2002
8156,RAQUINCURA,5.575757575757576,2002
6704,LEONCIO ARANEDA FIGUEROA,5.575666666666667,2002
2438,ESC. CERRO ALTO,5.5756052141527,2002
573,CENTRO EDUCACIONAL MARIA REINA INMACULAD,5.575221238938053,2002
1068,COLEGIO DEL CAMINO REAL,5.575177304964539,2002
8208,REPUBLICA DE CROACIA,5.575162689804772,2002
6032,EXCELSIOR,5.575023969319271,2002
5673,"ESCUELA RURAL ""PUTRARO""",5.575,2002
3932,ESCUELA COLONIA LOLENCO,5.575,2002
4517,"ESCUELA NÂº 88 ""CANADA""",5.5749620637329285,2002
4917,ESCUELA POBLACION,5.574861878453039,2002
7578,MAITENCO,5.574834437086093,2002
3194,"ESCUELA ""EL LAUREL""",5.5746815286624205,2002
1183,COLEGIO HISPANO CHILENO DEL PILAR,5.574603174603174,2002
7329,LICEO TEC.STA.MARIA DE ACONCAGUA,5.574601487778958,2002
3234,"ESCUELA ""MONSEÃOR FRACISCO VALDES SUBERC",5.574384236453202,2002
8724,TRABUNCURA,5.574324324324325,2002
3882,ESCUELA CAREN,5.574206349206349,2002
3198,"ESCUELA ""ENTRE LAGOS""",5.5741407528641576,2002
1549,COLEGIO ROBERT AND ROSE,5.574127906976744,2002
7195,LICEO POL. SN.JOSE DE LA PRECIOSA SANGRE,5.573987450085568,2002
5252,"ESCUELA RURAL ""EL ARRAYAN""",5.5738738738738745,2002
7593,MANQUIMAVIDA,5.573675213675213,2002
4849,"ESCUELA PARTICULAR NÂº67 ""LIQUIÃE""",5.573469387755103,2002
5315,"ESCUELA RURAL ""ESTERO HUITO""",5.573404255319149,2002
3857,ESCUELA CALETA EL TORO,5.573333333333333,2002
3065,ESC.PART.32CARMELITANA,5.573333333333333,2002
489,"CENTRO DE EDUCACION DE ADULTOS ""ANDRES B",5.573192771084337,2002
5542,"ESCUELA RURAL ""MARIO MORALES BECA""",5.5729729729729724,2002
4505,ESCUELA NOHUALHUE,5.572727272727272,2002
2208,ESC. BAS. ARTURO PRAT CHACON,5.57266149870801,2002
7498,LOS LAGOS DE CHILE,5.572340425531914,2002
2973,ESC. TITINVILO,5.572222222222222,2002
8146,RAMON VINAY,5.57217125382263,2002
7690,MAÃIO CHICO,5.571875,2002
2419,ESC. CARDENAL JOSÃ MARÃA CARO,5.571691176470588,2002
436,CAROLINA LLONA DE CUEVAS,5.571460928652321,2002
7494,LOS HINOJOS,5.571428571428571,2002
2633,ESC. JUAN VERGARA,5.571428571428571,2002
1946,DUMO,5.571428571428571,2002
137,ANDRES BELLO,5.571289355322339,2002
124,"AMBROSIO O""HIGGINS",5.571264367816092,2002
8059,PUENTE PERALES,5.571186440677966,2002
3789,ESCUELA BASICA SAINT PETER COLLEGE,5.57116564417178,2002
8787,VEGAS DE CONCHA,5.571014492753623,2002
4212,ESCUELA HERNAN OLGUIN MAYBE,5.570894308943089,2002
3699,ESCUELA BASICA PABLO BARRIOLHET,5.570833333333334,2002
4880,ESCUELA PARTICULAR SAN JOSE OBRERO,5.570771001150748,2002
3749,ESCUELA BASICA PATAGUAS CERRO,5.570642201834862,2002
1742,COLLIN,5.570588235294117,2002
1689,COLEGIO TECNICO PROFESIONAL NOCEDAL,5.5704918032786885,2002
3686,ESCUELA BASICA MUNICPAL CUYUNCAVI,5.570309653916211,2002
5193,"ESCUELA RURAL ""COMUNIDAD LLAY LLAY""",5.57,2002
3534,ESCUELA BASICA G-145,5.57,2002
8488,SANTA ANITA,5.569999999999999,2002
6746,LIC. PQUIAL TERESITA DE LOS ANDES,5.569946808510639,2002
1601,COLEGIO SAN IGNACIO,5.569844489519945,2002
6309,INST.POLITECNICO SAN MIGUEL ARCANGEL,5.56983842010772,2002
158,ANEXO LO CANAS   F-445,5.569629629629629,2002
2285,ESC. BAS. MARIA ALONSO CHACON,5.5695804195804195,2002
6380,INSTITUTO POLITEC.SUPERIOR JUAN TERRIER,5.56946736684171,2002
1404,COLEGIO PADRE LUIS GALLARDO,5.56937618147448,2002
4564,"ESCUELA PART. NÂº53 ""SAN JOSE DE FOLILCO""",5.56923076923077,2002
3769,ESCUELA BASICA PUYANCON,5.569230769230769,2002
3352,ESCUELA BASE EL BOSQUE EX D-772,5.569100169779286,2002
5797,"ESCUELA RURAL ""TERESA CARDENAS DE PAREDE",5.568965517241379,2002
2941,ESC. SANTA ISABEL,5.568965517241379,2002
8339,SAN ANDRES DE LA FLORIDA,5.568908296943231,2002
5508,"ESCUELA RURAL ""LOS PELLINES""",5.568831168831169,2002
1964,EL ALMENDRO,5.568807339449541,2002
639,CHANCAL,5.56875,2002
8562,SANTA PILAR,5.56864406779661,2002
6577,LA CORDILLERA,5.568493150684931,2002
679,CLARA ESTRELLA,5.568111888111888,2002
2873,ESC. RAMADILLAS DE LIRCAY,5.568085106382979,2002
3798,ESCUELA BASICA SAN JOSE,5.568085106382979,2002
2864,ESC. QUERI,5.567868852459017,2002
262,BATALLA DEL ROBLE,5.567857142857143,2002
3801,ESCUELA BASICA SAN MARCOS APOSTOL N.1287,5.567842741935484,2002
6469,JOSE ABELARDO NUNEZ,5.567816455696202,2002
3106,ESCUELA  E 70,5.567537313432836,2002
4715,"ESCUELA PARTICULAR NÂº156 ""CHANCO""",5.567441860465117,2002
3176,"ESCUELA ""CANDIDO MARTINEZ GALLARDO""",5.5673076923076925,2002
4083,ESCUELA EL RINCON,5.567301587301587,2002
3059,ESC.NAC.DE ARTES GRAFICAS HECTOR GOMEZ,5.567076923076923,2002
8220,REPUBLICA DE LAS FILIPINAS,5.567021276595745,2002
558,CENTRO EDUCACIONAL CENINES,5.566666666666666,2002
4683,"ESCUELA PARTICULAR NÂº117 ""ILIHUE""",5.566666666666666,2002
5736,"ESCUELA RURAL ""RUCATAYO""",5.566666666666666,2002
3389,ESCUELA BASICA ALTOS DE PECHEN,5.566666666666666,2002
2263,ESC. BAS. JULIA HERRERA VARAS,5.566571428571429,2002
7199,LICEO POLITECNIC0 MARIANO LATORRE,5.5665480427046266,2002
4987,ESCUELA REPUBLICA DE ALEMANIA,5.566542288557214,2002
1705,COLEGIO VALLE DE ARAUCO,5.5664556962025316,2002
529,CENTRO EDUC. JOSE ABELARDO NUNEZ N. 1,5.566368022053756,2002
7632,MARCELA PAZ,5.566137319009808,2002
2841,ESC. PETEROA,5.56602564102564,2002
4099,ESCUELA EMA DIAZ SIERRA,5.565882352941176,2002
3925,ESCUELA COIPUE,5.565714285714286,2002
811,"COLEGIO ""FRANCISCO COLOANE""",5.565625,2002
5139,"ESCUELA RURAL ""CHAIHUIN""",5.565573770491803,2002
1013,COLEGIO CORAZON DE JESUS,5.565486725663717,2002
8626,SNOOPY N. 2,5.565376495425756,2002
8512,SANTA FE,5.565309734513274,2002
5071,"ESCUELA RURAL ""AYLIN""",5.564912280701754,2002
4963,ESCUELA QUINAHUE,5.564705882352941,2002
4207,ESCUELA HERMANOS CARRERAS,5.564646464646465,2002
7517,LOS PINOS,5.564615384615385,2002
8788,VEGAS DE ITATA,5.5644067796610175,2002
8635,SOR TERESA DE LOS ANDES,5.564397905759162,2002
3369,"ESCUELA BASICA ""EMPRENDER""",5.564186046511628,2002
7403,LLANQUI LLANQUI,5.5636363636363635,2002
3309,ESCUELA AMELIA LYNCH DE LYON,5.563529411764706,2002
6382,INSTITUTO POLITECNICO SANTA CRUZ,5.563245614035088,2002
8865,WELCOME SCHOOL,5.5630434782608695,2002
170,ANGLO AMERICAN INTERNATIONAL SCHOOL,5.562962962962963,2002
7153,LICEO NUESTRA SENORA DEL CARMEN,5.562741312741313,2002
3125,ESCUELA  N. 259 D'MADRID,5.562658227848101,2002
8729,TRANAMIL RULO,5.562650602409638,2002
46,AGUA DEL MOLINO,5.5625,2002
5516,"ESCUELA RURAL ""LOS RISCOS""",5.5625,2002
5578,"ESCUELA RURAL ""NUEVA ESPERANZA""",5.562222222222222,2002
6139,GRAL. MANUEL BAQUEDANO GONZALEZ,5.561904761904762,2002
7152,LICEO NOBELIUS,5.561849710982659,2002
5871,ESCUELA SAN FRANCISCO DE ASIS,5.5616666666666665,2002
2794,ESC. PART.  JUNIOR SCHOOL NÂ¦2,5.561598951507208,2002
6352,INSTITUTO DEL PUERTO,5.561598224195339,2002
409,CAREM,5.561538461538461,2002
2900,ESC. ROBERTO TAPIA ALARCÃN,5.561538461538461,2002
3762,ESCUELA BASICA POZA VERDE,5.561481481481481,2002
3240,"ESCUELA ""OLEGARIO MORALES OLIVA""",5.5613678373382625,2002
189,APOCALIPSIS,5.561290322580645,2002
5475,"ESCUELA RURAL ""LLINGUA""",5.561290322580645,2002
6952,LICEO DE HUARA,5.561216730038023,2002
304,BOYEN,5.561111111111111,2002
8382,SAN FRANCISCO DE QUITO,5.561077844311377,2002
6210,HUALLEPEN ALTO,5.560869565217391,2002
8325,SAINT RODRIC    C.,5.560824742268041,2002
6741,LIC. MIXTO JOSE MIGUEL CARRERA,5.560773480662983,2002
1129,COLEGIO ENRIQUE CARDENAS R.,5.560558464223385,2002
6699,LENKA FRANULIC,5.56046511627907,2002
6957,LICEO DE NIÂ¡AS,5.560410764872521,2002
1253,COLEGIO JULIO MONTT SALAMANCA,5.560364842454395,2002
6703,LEONARGO DA VINCI SCHOOLL,5.560330578512397,2002
5057,"ESCUELA RURAL ""ARMANDO SCHEUCH EPPLE""",5.5602409638554215,2002
5650,"ESCUELA RURAL ""PUENTE PUNTRA""",5.5600000000000005,2002
819,"COLEGIO ""PURISIMO CORAZON DE MARIA""",5.56,2002
2059,EL SAUCE,5.559909909909909,2002
5278,"ESCUELA RURAL ""EL PALOMAR""",5.559895833333333,2002
6110,GENARO RIOS CAMPOS,5.559509202453988,2002
3330,ESCUELA ATALICIO AGUILAR ARMIJO,5.55948275862069,2002
7927,PENA BLANCA,5.559259259259259,2002
144,ANEXO COLEGIO RAUQUÃN,5.559236947791165,2002
6311,INST.SUP.DE COMERCIO ENRIQUE MALDONADO S,5.559092970521542,2002
6795,"LICEO ""PADRE SIGISFREDO""",5.559021922428331,2002
2435,ESC. CATALUÃA,5.558990536277602,2002
3358,ESCUELA BASICA  EL PEUMO G-349,5.558928571428572,2002
2846,ESC. PORONGO,5.558904109589041,2002
8762,UNIDAD DIVINA   N.895,5.558878504672897,2002
7582,MALLA,5.5588235294117645,2002
8855,VIRQUENCO,5.55873786407767,2002
7039,LICEO INDUSTRIAL SAN JOSE,5.5586924219910845,2002
7913,PDTE GABRIEL GONZALEZ VIDELA,5.558606557377049,2002
3577,ESCUELA BASICA HORCON,5.558585858585858,2002
5054,"ESCUELA RURAL ""AQUELARRE""",5.558333333333334,2002
8718,TOQUIHUA,5.558333333333334,2002
5568,"ESCUELA RURAL ""NATRI""",5.558333333333334,2002
4443,ESCUELA MILLAHUE DE APALTA,5.558293838862559,2002
2140,ESC.  C/ INTERNADO JOSE MIGUEL CARRERA,5.557954545454546,2002
3491,ESCUELA BASICA EL TEBAL,5.557894736842106,2002
2316,ESC. BAS. REPUBLICA ARGENTINA,5.557815442561205,2002
2098,ENRIQUE ZANARTU PRIETO,5.557471264367816,2002
4608,"ESCUELA PARTICULAR ""LAS QUEMAS""",5.557446808510638,2002
3901,ESCUELA CHACARILLAS,5.557326007326008,2002
4582,"ESCUELA PARTICULAR ""CUFEO ALTO""",5.557142857142857,2002
4362,ESCUELA LOS ACACIOS,5.557142857142857,2002
4084,ESCUELA EL RINCON DE CAIMANES,5.557142857142857,2002
3182,"ESCUELA ""CHILOE""",5.557030567685589,2002
992,COLEGIO CHILE,5.557004830917874,2002
164,ANEXO SANTA CLARA,5.556901408450704,2002
1097,COLEGIO EL ALBA,5.556666666666667,2002
28,ACADEMIA DE HUMANIDADES,5.5565903709550115,2002
951,COLEGIO BUCKINGHAM,5.556589147286822,2002
2322,ESC. BAS. REPUBLICA DE ITALIA,5.556573705179283,2002
8322,SAINT PETER'S SCHOOL,5.556441717791412,2002
2487,ESC. E-450,5.556375838926174,2002
631,CHACAYAL,5.556363636363637,2002
6460,JOAQUIN VERA MORALES,5.556059701492537,2002
4215,ESCUELA HEROES DE IQUIQUE,5.555823293172691,2002
4386,ESCUELA LOS OLIVOS,5.555670103092783,2002
8102,QUILELTO,5.555670103092783,2002
8831,VILLA MERCEDES,5.555585831062671,2002
4983,ESCUELA RELUN,5.555555555555555,2002
5574,"ESCUELA RURAL ""NONTUELA""",5.55546875,2002
4102,ESCUELA ENRIQUE SERRANO VIALE RIGO,5.555202312138728,2002
756,COL. SAN PEDRO NOLASCO DE QTA.,5.5551422319474835,2002
3484,ESCUELA BASICA EL PORVENIR,5.555135135135135,2002
6397,INSTITUTO SAN JORGE,5.555086848635235,2002
2151,ESC. AGRICOLA SALESIANA DON BOSCO,5.5550356052899295,2002
8835,VILLA SAN PEDRO,5.5549019607843135,2002
7401,LLANO SUBERCASEAUX,5.554892966360857,2002
7677,MATER ADMIRABILIS,5.5547619047619055,2002
4397,ESCUELA LUCILA GODOY ALCAYAGA,5.554566744730679,2002
6452,JARDIN LOS ACACIOS,5.554397394136808,2002
8009,PORVENIR,5.554362416107383,2002
6468,JOSE A. ALFONSO,5.554160246533128,2002
3076,ESCRITORA MARCELA PAZ,5.554062186559679,2002
2283,ESC. BAS. LUCILA GODOY ALCAYAGA,5.554054054054054,2002
2809,ESC. PART. RUBEN DARIO,5.553982300884956,2002
423,CARLOS SAENGER BETHMON,5.553846153846154,2002
2454,ESC. COREL,5.553846153846154,2002
5976,ESCUELA VICENTE HUIDOBRO,5.553754266211604,2002
8741,TRES SAUCES,5.553571428571429,2002
5947,ESCUELA TRAGUA TRAGUA,5.553488372093024,2002
2379,ESC. BASICA PARTICULAR N.1650 MIRAVALLE,5.553374233128834,2002
681,CLARA SOLOVERA,5.553333333333334,2002
3134,ESCUELA  PORMA,5.553333333333333,2002
3185,"ESCUELA ""CLAUDIO MATTE""",5.552922077922077,2002
6548,KIM RUKA,5.552920962199313,2002
8188,REMODELACION SIMONS,5.552794292508917,2002
6217,HUAPI,5.5525,2002
2579,ESC. HERMINIA ORTEGA DE CROXATTO,5.5525,2002
383,CAMPOS DE MAIPU,5.552332485156913,2002
5810,"ESCUELA RURAL ""TRAPI""",5.552173913043478,2002
6484,JOSE JOAQUIN PEREZ,5.552129817444219,2002
2079,ELLIOT COLLEGE,5.552020202020202,2002
4054,ESCUELA EL ESCUDO,5.5520000000000005,2002
8255,ROBERT KENNEDY,5.551987767584098,2002
5477,"ESCUELA RURAL ""LLIUCO""",5.551851851851852,2002
2505,ESC. EL EDÃN,5.551851851851851,2002
3689,ESCUELA BASICA NACIONES UNIDAS,5.55173076923077,2002
3256,"ESCUELA ""RIO BUENO""",5.551707317073171,2002
1843,CORONEL ELEUTERIO RAMIREZ MOLINA,5.551664025356576,2002
1371,COLEGIO NOVO MUNDO,5.551620029455082,2002
6082,FRANCISCO PETRINOVIC KARLOVAC,5.551515151515152,2002
251,BALDOMERO LILLO,5.551078320090806,2002
8565,SANTA ROSA,5.550903041825095,2002
1405,COLEGIO PADRE MANUEL D'ALZON,5.550887573964498,2002
8222,REPUBLICA DE PANAMA,5.550732807215333,2002
7873,PALESTINA,5.5504960317460315,2002
6037,FAJA 10.000,5.55,2002
3899,ESCUELA CERRO TAMAYA,5.55,2002
4457,ESCUELA MUCO CHUREO,5.55,2002
8458,SAN PEDRO DE ATACAMA,5.55,2002
7969,PLAYAS NEGRAS,5.55,2002
5317,"ESCUELA RURAL ""ESTRELLA DE HUILQUECO""",5.55,2002
6511,JUAN BAUTISTA PASTEN,5.549964862965566,2002
5745,"ESCUELA RURAL ""SAN ANTONIO""",5.54977973568282,2002
3670,ESCUELA BASICA MATILDE SALAMANCA,5.549701314217444,2002
39,ADVENTISTA LAS CONDES,5.5496428571428575,2002
6907,LICEO COMERCIAL ANDRES BELLO LOPEZ,5.549617590822179,2002
854,COLEGIO ADVENTISTA LAS CONDES,5.549285714285714,2002
377,CAMINITO,5.54926590538336,2002
4403,ESCUELA LUIS OYARZUN PEÃA,5.549070331447049,2002
4831,"ESCUELA PARTICULAR NÂº4 ""HOGAR DEL NIÃO""",5.548698884758364,2002
6177,HELLEN KELLER,5.548648648648649,2002
3090,ESCUELA   SIBAYA,5.548648648648649,2002
1031,COLEGIO CRISTIANO GANDARILLAS,5.548484848484848,2002
7483,LOS CONQUISTADORES,5.54824120603015,2002
4548,ESCUELA PANILONGO,5.548148148148148,2002
8028,PROF. REBECA CASTRO ARANEDA,5.548141891891892,2002
5155,"ESCUELA RURAL ""CHOROICO""",5.548051948051948,2002
1731,COLICO ALTO,5.548,2002
8514,SANTA FILOMENA,5.547872340425532,2002
2908,ESC. SAGRADA FAMILIA DE NAZARETH,5.547754137115839,2002
1600,COLEGIO SAN GABRIEL DE LA RIVERA ANEXO,5.547733333333333,2002
4842,"ESCUELA PARTICULAR NÂº60 ""SANTA ISABEL""",5.5476309226932665,2002
4640,"ESCUELA PARTICULAR ""TRAFUN CHICO""",5.5476190476190474,2002
7889,PARQUE LAS AMERICAS,5.547611710323575,2002
1090,COLEGIO EDUARDO DE GEYTER,5.547556615017878,2002
630,CHACAY,5.547142857142857,2002
1323,COLEGIO MANANTIAL,5.546808510638297,2002
6475,JOSE ARTIGAS,5.546766169154229,2002
3532,ESCUELA BASICA G-1,5.546666666666667,2002
3904,ESCUELA CHAICHAYEN,5.546666666666667,2002
3005,ESC.BAS. SAN JOSE DE CATEMU,5.546632124352332,2002
4977,ESCUELA REDUCCION CONTRERAS,5.546511627906977,2002
2678,ESC. LAS LIRAS,5.546376811594203,2002
8784,VANGUARDIA,5.546341463414635,2002
3842,ESCUELA BERNARDO O'HIGGINS,5.546336633663366,2002
2407,ESC. CALLEJONES,5.546296296296297,2002
7845,OSCAR CASTRO ZUÂ¡IGA,5.546056338028169,2002
6008,ESCUELA ZUÃIGA,5.545920745920745,2002
7770,NEPTUNO,5.545663265306123,2002
2482,ESC. DR. ERNESTO QUIROZ WEBER,5.545569620253165,2002
2829,ESC. PDTE. EDO. FREI MONTALVA,5.545384615384615,2002
4420,ESCUELA MANUEL ORELLA ECHANEZ,5.545369504209542,2002
3617,ESCUELA BASICA LA GREDA,5.545161290322581,2002
6522,JUAN MADRID AZOLAS,5.545148247978437,2002
6815,LICEO A-N.131,5.545116385212232,2002
680,CLARA REBOLLEDO DE GODOY,5.545089285714285,2002
5514,"ESCUELA RURAL ""LOS PIQUES""",5.545,2002
221,ARTURO MATTE LARRAIN,5.544878048780488,2002
4299,ESCUELA LA ESPERANZA,5.5445573294629895,2002
8539,SANTA LUISA DE MARILLAC,5.544479495268138,2002
5704,"ESCUELA RURAL ""QUITRIPULLI""",5.544444444444444,2002
4090,ESCUELA EL TABACO,5.544444444444444,2002
1466,COLEGIO PARTICULAR SAN ANDRES DE MAIPU,5.544262295081967,2002
3," COLEGIO ""LIMACHE COLLEGE""",5.544251968503937,2002
7704,MERQUIN,5.544148936170212,2002
1862,CRUZ DE MAYO,5.544117647058823,2002
3916,ESCUELA CHRIST SCHOOL,5.5441048034934495,2002
1578,COLEGIO SAN ANDRÃS II,5.543947368421052,2002
6372,INSTITUTO MONSENOR LECAROS,5.543854748603352,2002
2996,ESC.BAJO LOS ROMEROS,5.543783783783783,2002
8875,WUITRAMALAL,5.54375,2002
2244,ESC. BAS. GRAL. STGO. AMENGUAL BALBONTIN,5.543553459119496,2002
1540,COLEGIO RAYEN MAHUIDA,5.543478260869565,2002
4169,ESCUELA G N. 656/CORVIS,5.5434156378600825,2002
4324,ESCUELA LAS CANTERAS,5.543377483443709,2002
6068,FRANCISCO ANTONIO ENCINA,5.543333333333334,2002
6570,LA CAPILLA,5.54296875,2002
925,COLEGIO BALDOMERO LILLO,5.542857142857143,2002
5928,ESCUELA SOR TERESA DE LOS ANDES,5.542857142857143,2002
1304,COLEGIO LOS CORRALES,5.542857142857143,2002
4201,ESCUELA GUSTAVO BISQUERTT S.,5.542857142857143,2002
3875,ESCUELA CAPITAN PASTENE,5.542456896551724,2002
8318,SAINT ORLAND N.3,5.542439737034332,2002
6723,LIC TEC PROF OBISPO RAFAEL LIRA,5.542268041237113,2002
6500,JOSE VICTORINO LASTARRIA,5.542141480869804,2002
8848,VIPLA,5.542121212121212,2002
1985,EL CLARO,5.542028985507247,2002
4520,"ESCUELA NÂº1""REPUBLICA FEDERAL DE ALEMANI",5.54191063174114,2002
759,COL. TERESA DE LOS ANDES,5.541910331384016,2002
2054,EL SALITRE,5.541842610364684,2002
7648,MARIA LUISA BOMBAL,5.541711229946524,2002
6171,HECTOR MANUEL ARIAS CORTES,5.541666666666667,2002
8324,SAINT PHILLIPS OF NERY ESC. 370,5.541666666666667,2002
5786,"ESCUELA RURAL ""SONIA AMPUERO AMPUERO""",5.541666666666667,2002
5073,"ESCUELA RURAL ""BAHIA MANSA""",5.541454545454545,2002
7375,LICEO VIRGINIO ARIAS,5.541095890410959,2002
176,ANTINIL,5.540925266903915,2002
5771,"ESCUELA RURAL ""SANTA ELVIRA""",5.540909090909091,2002
2539,ESC. ESTER URRUTIA DE RUIZ,5.540860215053763,2002
6454,JARDON LO PRADO,5.540828402366864,2002
8754,TRUMPULO CHICO,5.5406249999999995,2002
4319,ESCUELA LAFQUEN,5.540449438202248,2002
8730,TRANAPUENTE,5.540425531914894,2002
320,BUENA VISTA,5.540425531914894,2002
6270,INDUSTRIAL LA GRATITUD NACIONAL,5.54002642007926,2002
4100,ESCUELA EMILIA SALINAS DIAZ,5.54,2002
5156,"ESCUELA RURAL ""CHOROIHUE""",5.54,2002
6489,JOSE MANUEL BALMACEDA,5.539922978177151,2002
3774,ESCUELA BASICA RABUCO,5.539795918367346,2002
2937,ESC. SANTA DELFINA,5.53974358974359,2002
1934,DOMINGO ORTIZ DE ROZAS,5.539628482972136,2002
7011,LICEO HERNAN OLGUIN,5.53961038961039,2002
6843,LICEO AGRICOLA JOSE ABELARDO NUÃEZ M.,5.5396017699115045,2002
8871,WINDMILL COLLEGE,5.539436619718311,2002
3021,ESC.BAS.JORGE BARROS BEAUCHEF,5.539320388349514,2002
