ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
14380,CAERNAFON COLLEGE,6.235353535353535,2006
6525,CARLOS PALMA LAFUENTE,6.235135135135135,2006
14296,ESCUELA BASICA LA FLORESTA,6.233333333333333,2006
3129,ESC. SAN SEBASTIAN DE PUICO,6.230769230769231,2006
2679,ESCUELA MARIA ELIANA QUEZADA,6.2299999999999995,2006
2510,ESCUELA,6.228571428571429,2006
6409,ESCUELA  PENEHUE,6.2250000000000005,2006
820,ESCUELA SOL DEL CUYANO,6.2250000000000005,2006
132,LICEO ACADEMIA IQUIQUE.,6.223806571605704,2006
25654,COLEGIO EVEREST,6.220526315789474,2006
1151,ESC. BASICA VILLA SANTA ANA,6.220000000000001,2006
5415,EL PORVENIR,6.22,2006
4851,BURCA,6.216666666666666,2006
7842,"ESCUELA RURAL ""NATALIA WITTWER""",6.216666666666666,2006
10801,ESCUELA SERGIO FERNANDERZ LARRAIN,6.2153846153846155,2006
5045,CURICO,6.2153846153846155,2006
13587,COLEGIO ESPAÃOL FERMIN ZUÃIGA,6.215094339622641,2006
361,COL. THE ANTOFAGASTA BRITISH SCHOOL,6.214222873900294,2006
5627,LAUREL HUACHO,6.213953488372093,2006
1976,ESCUELA BASICA PATAGUAL,6.213793103448276,2006
24907,COLEGIO  SANTA MARIA DE PIRQUE,6.2136054421768705,2006
8055,"ESCUELA RURAL ""BELBEN""",6.211111111111111,2006
2819,ESC. TENIENTE CRUZ,6.2105263157894735,2006
4844,MENQUE,6.21,2006
7038,"ESCUELA RURAL ""HUILLICOIHUE""",6.21,2006
508,ESCUELA,6.208333333333333,2006
6168,ESCUELA LENFUEN,6.207142857142857,2006
1016,ESCUELA BASICA TRANQUILLA,6.205,2006
25825,ESCUELA BASICA  SAN MIGUEL ARCANGEL DE L,6.2046511627906975,2006
2930,LICEO DE CULTURA Y DIFUSION ARTISTICA,6.202158273381295,2006
